;Num_Acc;senc;catv;occutc;obs;obsm;choc;manv;num_veh
436;201300000314;0;7;0;0.0;2.0;8.0;15.0;B02
437;201300000315;0;10;0;2.0;0.0;2.0;1.0;A01
438;201300000316;0;7;0;2.0;0.0;3.0;1.0;A01
439;201300000317;0;7;0;0.0;2.0;3.0;15.0;A01
440;201300000317;0;7;0;0.0;2.0;3.0;1.0;B02
441;201300000318;0;7;0;0.0;1.0;2.0;1.0;A01
442;201300000319;0;7;0;2.0;0.0;1.0;14.0;A01
443;201300000320;0;7;0;0.0;2.0;3.0;10.0;A01
444;201300000320;0;7;0;0.0;1.0;1.0;21.0;B02
445;201300000321;0;7;0;0.0;2.0;8.0;1.0;C03
446;201300000321;0;7;0;0.0;2.0;1.0;1.0;B02
447;201300000321;0;7;0;0.0;2.0;1.0;13.0;A01
448;201300000322;0;30;0;0.0;2.0;1.0;17.0;B02
449;201300000322;0;13;0;0.0;2.0;3.0;15.0;A01
450;201300000323;0;7;0;0.0;2.0;3.0;1.0;A01
451;201300000323;0;7;0;0.0;2.0;2.0;1.0;B02
452;201300000324;0;7;0;1.0;0.0;3.0;13.0;A01
453;201300000325;0;7;0;6.0;0.0;1.0;6.0;A01
454;201300000326;0;15;0;0.0;2.0;5.0;19.0;A01
455;201300000326;0;7;0;0.0;2.0;2.0;13.0;B02
456;201300000327;0;33;0;0.0;2.0;1.0;1.0;B02
457;201300000327;0;7;0;0.0;2.0;7.0;0.0;A01
458;201300000328;0;10;0;2.0;0.0;3.0;19.0;A01
459;201300000329;0;7;0;0.0;2.0;1.0;1.0;A01
460;201300000329;0;7;0;0.0;2.0;7.0;1.0;B02
461;201300000331;0;33;0;0.0;2.0;1.0;1.0;B02
462;201300000331;0;7;0;0.0;0.0;5.0;15.0;A01
463;201300000332;0;7;0;2.0;0.0;1.0;21.0;A01
464;201300000333;0;7;0;0.0;2.0;1.0;1.0;B02
465;201300000333;0;7;0;0.0;2.0;7.0;15.0;A01
466;201300000335;0;7;0;0.0;2.0;3.0;1.0;B02
467;201300000335;0;7;0;0.0;2.0;3.0;13.0;A01
468;201300000336;0;1;0;0.0;2.0;4.0;1.0;B02
469;201300000336;0;10;0;0.0;2.0;2.0;1.0;A01
470;201300000337;0;30;0;0.0;2.0;1.0;1.0;B02
471;201300000337;0;7;0;0.0;2.0;3.0;15.0;A01
472;201300000338;0;7;0;6.0;0.0;1.0;1.0;A01
473;201300000339;0;1;0;0.0;0.0;4.0;1.0;C03
474;201300000339;0;7;0;0.0;0.0;3.0;17.0;B02
475;201300000339;0;17;0;0.0;2.0;2.0;1.0;A01
476;201300000340;0;10;0;0.0;2.0;1.0;1.0;B02
477;201300000340;0;7;0;0.0;2.0;1.0;13.0;A01
478;201300000341;0;7;0;0.0;2.0;3.0;1.0;B02
479;201300000341;0;10;0;0.0;2.0;3.0;1.0;A01
480;201300000342;0;7;0;6.0;1.0;2.0;16.0;A01
481;201300000343;0;10;0;0.0;1.0;3.0;1.0;A01
482;201300000344;0;7;0;0.0;0.0;9.0;1.0;A01
483;201300000345;0;7;0;0.0;2.0;1.0;1.0;B02
484;201300000345;0;7;0;0.0;2.0;1.0;13.0;A01
485;201300000346;0;30;0;1.0;0.0;1.0;1.0;A01
486;201300000347;0;30;0;0.0;2.0;8.0;1.0;B02
487;201300000347;0;7;0;0.0;2.0;8.0;13.0;A01
488;201300000348;0;10;0;0.0;0.0;7.0;1.0;A01
489;201300000348;0;1;0;0.0;2.0;1.0;9.0;B02
490;201300000349;0;7;0;0.0;2.0;6.0;15.0;B02
491;201300000349;0;7;0;0.0;2.0;3.0;1.0;A01
492;201300000350;0;7;0;0.0;2.0;3.0;1.0;B02
493;201300000350;0;7;0;0.0;1.0;5.0;21.0;A01
494;201300000351;0;7;0;16.0;0.0;9.0;1.0;A01
495;201300000352;0;7;0;8.0;0.0;1.0;14.0;A01
496;201300000353;0;7;0;0.0;0.0;2.0;1.0;B01
497;201300000353;0;7;0;0.0;2.0;7.0;15.0;A02
498;201300000354;0;7;0;8.0;0.0;3.0;13.0;A01
499;201300000355;0;7;0;0.0;2.0;3.0;13.0;A01
500;201300000355;0;7;0;0.0;2.0;3.0;1.0;B02
501;201300000356;0;7;0;0.0;9.0;1.0;1.0;A01
502;201300000356;0;1;0;0.0;2.0;1.0;5.0;B02
503;201300000356;0;1;0;0.0;2.0;1.0;5.0;C03
504;201300000356;0;1;0;0.0;2.0;0.0;5.0;D04
505;201300000357;0;7;0;0.0;0.0;2.0;13.0;A01
506;201300000357;0;33;0;0.0;2.0;1.0;1.0;B02
507;201300000358;0;7;0;0.0;2.0;0.0;1.0;B01
508;201300000358;0;7;0;0.0;2.0;8.0;15.0;A02
509;201300000359;0;7;0;2.0;0.0;1.0;13.0;A01
510;201300000360;0;33;0;0.0;2.0;1.0;1.0;B02
511;201300000360;0;7;0;0.0;2.0;2.0;19.0;A01
512;201300000362;0;3;0;0.0;2.0;1.0;13.0;A01
513;201300000362;0;7;0;0.0;2.0;1.0;1.0;B02
514;201300000363;0;7;0;13.0;0.0;9.0;14.0;A01
515;201300000364;0;30;0;9.0;0.0;1.0;14.0;A01
516;201300000365;0;33;0;10.0;0.0;3.0;13.0;A01
517;201300000366;0;7;0;6.0;0.0;7.0;13.0;A01
518;201300000367;0;7;0;0.0;2.0;1.0;1.0;B02
519;201300000367;0;7;0;0.0;2.0;1.0;13.0;A01
520;201300000368;0;33;0;3.0;0.0;8.0;1.0;A01
521;201300000369;0;15;0;0.0;0.0;8.0;13.0;A01
522;201300000370;0;7;0;0.0;2.0;8.0;19.0;A01
523;201300000370;0;7;0;0.0;2.0;1.0;1.0;B02
524;201300000371;0;7;0;0.0;2.0;2.0;20.0;A01
525;201300000371;0;33;0;0.0;2.0;1.0;1.0;B02
526;201300000372;0;7;0;0.0;2.0;3.0;1.0;A01
527;201300000372;0;2;0;0.0;2.0;1.0;5.0;B02
528;201300000373;0;7;0;8.0;0.0;1.0;14.0;A01
529;201300000374;0;7;0;6.0;0.0;9.0;14.0;A01
530;201300000375;0;30;0;0.0;0.0;1.0;1.0;A01
531;201300000376;0;7;0;15.0;0.0;1.0;21.0;A01
532;201300000377;0;7;0;0.0;2.0;3.0;1.0;B02
533;201300000377;0;7;0;0.0;2.0;3.0;17.0;A01
534;201300000378;0;7;0;0.0;1.0;2.0;17.0;A01
535;201300000379;0;30;0;0.0;2.0;1.0;1.0;B02
536;201300000379;0;7;0;0.0;2.0;3.0;20.0;A01
537;201300000380;0;7;0;0.0;2.0;1.0;1.0;B01
538;201300000380;0;7;0;0.0;2.0;5.0;19.0;A02
539;201300000381;0;33;0;0.0;0.0;1.0;13.0;A01
540;201300000382;0;7;0;0.0;2.0;1.0;17.0;A01
541;201300000382;0;15;0;0.0;2.0;6.0;15.0;B02
542;201300000383;0;10;0;2.0;0.0;1.0;1.0;A01
543;201300000384;0;7;0;13.0;0.0;3.0;13.0;A01
544;201300000385;0;7;0;0.0;2.0;2.0;13.0;A01
545;201300000385;0;7;0;0.0;2.0;1.0;1.0;B02
546;201300000386;0;7;0;0.0;2.0;1.0;1.0;B02
547;201300000386;0;7;0;0.0;2.0;1.0;1.0;A01
548;201300000387;0;7;0;0.0;1.0;2.0;1.0;A01
549;201300000388;0;7;0;0.0;2.0;8.0;15.0;A01
550;201300000388;0;30;0;0.0;2.0;1.0;1.0;B02
551;201300000389;0;7;0;0.0;2.0;1.0;1.0;B02
552;201300000389;0;7;0;0.0;2.0;5.0;19.0;A01
553;201300000390;0;33;0;13.0;0.0;2.0;1.0;A01
554;201300000391;0;33;0;0.0;0.0;1.0;17.0;A01
555;201300000392;0;7;0;0.0;2.0;7.0;15.0;A01
556;201300000392;0;30;0;0.0;2.0;1.0;1.0;B02
557;201300000393;0;7;0;0.0;2.0;1.0;17.0;A01
558;201300000393;0;14;0;0.0;2.0;4.0;17.0;B02
559;201300000394;0;7;0;8.0;0.0;1.0;14.0;A01
560;201300000395;0;7;0;0.0;2.0;1.0;13.0;A01
561;201300000395;0;15;0;0.0;2.0;1.0;1.0;B02
562;201300000396;0;7;0;0.0;1.0;7.0;1.0;A01
563;201300000397;0;7;0;0.0;1.0;2.0;2.0;A01
564;201300000398;0;7;0;8.0;0.0;9.0;13.0;A01
565;201300000399;0;30;0;0.0;2.0;1.0;2.0;A01
566;201300000399;0;7;0;0.0;0.0;6.0;23.0;B02
567;201300000400;0;7;0;0.0;2.0;4.0;0.0;B02
568;201300000400;0;7;0;0.0;2.0;4.0;2.0;A01
569;201300000400;0;15;0;0.0;2.0;1.0;2.0;D04
570;201300000400;0;7;0;0.0;2.0;4.0;0.0;C03
571;201300000401;0;7;0;0.0;2.0;1.0;19.0;A01
572;201300000401;0;7;0;0.0;2.0;1.0;0.0;B02
573;201300000402;0;7;0;5.0;0.0;1.0;1.0;A01
574;201300000403;0;33;0;0.0;6.0;0.0;13.0;A01
575;201300000404;0;7;0;0.0;2.0;3.0;13.0;A01
576;201300000404;0;15;0;0.0;2.0;3.0;1.0;B02
577;201300000405;0;33;0;0.0;2.0;1.0;21.0;B02
578;201300000405;0;17;0;0.0;2.0;3.0;19.0;A01
579;201300000406;0;7;0;13.0;0.0;9.0;1.0;A01
580;201300000407;0;7;0;0.0;2.0;4.0;15.0;A01
581;201300000407;0;15;0;0.0;2.0;1.0;1.0;C03
582;201300000407;0;7;0;0.0;2.0;1.0;1.0;B02
583;201300000408;0;7;0;6.0;0.0;1.0;1.0;A01
584;201300000409;0;7;0;6.0;0.0;1.0;1.0;A01
585;201300000411;0;14;0;0.0;2.0;1.0;1.0;B02
586;201300000411;0;7;0;0.0;2.0;8.0;15.0;A01
587;201300000412;0;14;0;0.0;2.0;3.0;1.0;C03
588;201300000412;0;7;0;0.0;2.0;3.0;13.0;A01
589;201300000412;0;14;0;0.0;2.0;3.0;1.0;B02
590;201300000413;0;7;0;0.0;2.0;3.0;1.0;A01
591;201300000413;0;7;0;0.0;2.0;2.0;1.0;B02
592;201300000414;0;1;0;0.0;0.0;6.0;1.0;B02
593;201300000414;0;14;0;0.0;2.0;2.0;1.0;A01
594;201300000415;0;7;0;0.0;2.0;1.0;23.0;B02
595;201300000415;0;7;0;0.0;2.0;8.0;19.0;C03
596;201300000415;0;7;0;0.0;2.0;1.0;1.0;A01
597;201300000416;0;7;0;13.0;0.0;2.0;1.0;A01
598;201300000417;0;10;0;13.0;0.0;1.0;1.0;A01
599;201300000418;0;7;0;0.0;2.0;4.0;15.0;C03
600;201300000418;0;7;0;0.0;2.0;4.0;2.0;B02
601;201300000418;0;7;0;0.0;2.0;1.0;2.0;A01
602;201300000419;0;7;0;0.0;2.0;1.0;5.0;A01
603;201300000419;0;7;0;0.0;2.0;1.0;1.0;B02
604;201300000420;0;7;0;0.0;2.0;2.0;2.0;A01
605;201300000420;0;7;0;0.0;2.0;3.0;16.0;B02
606;201300000421;0;7;0;0.0;2.0;2.0;0.0;B02
607;201300000421;0;7;0;0.0;2.0;3.0;9.0;A01
608;201300000422;0;7;0;2.0;0.0;7.0;13.0;A01
609;201300000423;0;7;0;0.0;2.0;1.0;1.0;B02
610;201300000423;0;2;0;0.0;2.0;8.0;19.0;A01
611;201300000424;0;7;0;0.0;1.0;1.0;1.0;A01
612;201300000425;0;7;0;16.0;0.0;0.0;1.0;A01
613;201300000426;0;7;0;0.0;2.0;3.0;13.0;A01
614;201300000426;0;7;0;0.0;2.0;3.0;1.0;B02
615;201300000427;0;7;0;0.0;2.0;6.0;1.0;B02
616;201300000427;0;7;0;0.0;2.0;3.0;21.0;A01
617;201300000429;0;7;0;0.0;2.0;5.0;19.0;A01
618;201300000429;0;7;0;0.0;2.0;1.0;1.0;B02
619;201300000430;0;7;0;0.0;2.0;2.0;1.0;A01
620;201300000430;0;30;0;0.0;2.0;1.0;19.0;B02
621;201300000431;0;2;0;0.0;2.0;4.0;1.0;B02
622;201300000431;0;7;0;0.0;2.0;2.0;17.0;A01
623;201300000432;0;7;0;0.0;0.0;8.0;1.0;B02
624;201300000432;0;30;0;0.0;2.0;8.0;13.0;A01
625;201300000434;0;7;0;0.0;0.0;1.0;1.0;A01
626;201300000436;0;7;0;0.0;2.0;1.0;1.0;B02
627;201300000436;0;7;0;0.0;0.0;8.0;19.0;A01
628;201300000437;0;1;0;0.0;2.0;7.0;13.0;A01
629;201300000437;0;7;0;0.0;2.0;1.0;1.0;B02
630;201300000438;0;14;0;5.0;0.0;0.0;1.0;A01
631;201300000439;0;33;0;0.0;1.0;1.0;17.0;A01
632;201300000440;0;7;0;0.0;1.0;7.0;1.0;A01
633;201300000442;0;10;0;0.0;2.0;3.0;13.0;A01
634;201300000442;0;7;0;0.0;2.0;3.0;1.0;B02
635;201300000443;0;7;0;0.0;2.0;2.0;1.0;B02
636;201300000443;0;32;0;0.0;2.0;1.0;16.0;A01
637;201300000444;0;2;0;0.0;2.0;3.0;1.0;B02
638;201300000444;0;30;0;0.0;2.0;3.0;13.0;A01
639;201300000446;0;21;0;6.0;0.0;1.0;1.0;A01
640;201300000447;0;37;1;0.0;2.0;1.0;1.0;B02
641;201300000447;0;1;0;0.0;2.0;1.0;19.0;A01
642;201300000448;0;7;0;0.0;2.0;3.0;15.0;A01
643;201300000448;0;7;0;0.0;2.0;1.0;1.0;B02
644;201300000448;0;7;0;0.0;2.0;8.0;1.0;C03
645;201300000449;0;7;0;0.0;2.0;1.0;1.0;A01
646;201300000449;0;7;0;0.0;2.0;3.0;19.0;B02
647;201300000451;0;7;0;0.0;2.0;3.0;1.0;B02
648;201300000451;0;33;0;0.0;2.0;1.0;17.0;A01
649;201300000452;0;7;0;0.0;2.0;1.0;1.0;B02
650;201300000452;0;1;0;0.0;2.0;4.0;1.0;A01
651;201300000453;0;7;0;0.0;1.0;3.0;1.0;A01
652;201300000455;0;7;0;0.0;1.0;1.0;1.0;A01
653;201300000456;0;7;0;0.0;1.0;3.0;1.0;A01
654;201300000457;0;7;0;16.0;0.0;4.0;1.0;A01
655;201300000458;0;7;0;4.0;0.0;3.0;13.0;A01
656;201300000459;0;33;0;9.0;0.0;1.0;1.0;A01
657;201300000460;0;7;0;0.0;1.0;2.0;19.0;A01
658;201300000461;0;7;0;0.0;2.0;3.0;15.0;A01
659;201300000461;0;33;0;0.0;2.0;7.0;16.0;B02
660;201300000462;0;10;0;0.0;9.0;1.0;2.0;A01
661;201300000462;0;1;0;0.0;2.0;4.0;1.0;B02
662;201300000463;0;36;0;13.0;0.0;9.0;13.0;A01
663;201300000464;0;31;0;0.0;2.0;8.0;1.0;A01
664;201300000464;0;7;0;0.0;2.0;8.0;15.0;B02
665;201300000465;0;2;0;1.0;0.0;2.0;14.0;A01
666;201300000466;0;7;0;0.0;1.0;3.0;1.0;A01
667;201300000468;0;7;0;0.0;9.0;2.0;1.0;A01
668;201300000468;0;30;0;0.0;2.0;1.0;13.0;B02
669;201300000469;0;7;0;6.0;0.0;2.0;14.0;A01
670;201300000470;0;7;0;0.0;2.0;1.0;1.0;A01
671;201300000470;0;7;0;0.0;2.0;3.0;23.0;B02
672;201300000470;0;7;0;0.0;2.0;3.0;1.0;C03
673;201300000470;0;7;0;0.0;2.0;2.0;1.0;D04
674;201300000470;0;7;0;0.0;2.0;1.0;1.0;E05
675;201300000470;0;7;0;0.0;2.0;4.0;2.0;F06
676;201300000470;0;7;0;0.0;2.0;3.0;1.0;G07
677;201300000470;0;7;0;0.0;2.0;4.0;2.0;H08
678;201300000471;0;30;0;0.0;2.0;1.0;1.0;A01
679;201300000471;0;7;0;0.0;9.0;7.0;15.0;B02
680;201300000472;0;7;0;0.0;2.0;8.0;1.0;A01
681;201300000472;0;33;0;0.0;2.0;3.0;1.0;B02
682;201300000473;0;7;0;0.0;2.0;2.0;21.0;B02
683;201300000473;0;7;0;3.0;2.0;1.0;5.0;A01
684;201300000476;0;7;0;0.0;9.0;2.0;13.0;A01
685;201300000476;0;1;0;0.0;2.0;1.0;1.0;B02
686;201300000477;0;7;0;6.0;0.0;9.0;1.0;A01
687;201300000478;0;33;0;7.0;0.0;1.0;1.0;A01
688;201300000479;0;7;0;0.0;0.0;4.0;2.0;B02
689;201300000479;0;7;0;0.0;2.0;1.0;2.0;A01
690;201300000481;0;7;0;4.0;0.0;8.0;1.0;A01
691;201300000482;0;7;0;4.0;0.0;1.0;1.0;A01
692;201300000483;0;7;0;6.0;0.0;1.0;2.0;A01
693;201300000484;0;7;0;0.0;2.0;3.0;15.0;B02
694;201300000484;0;33;0;0.0;2.0;2.0;17.0;A01
695;201300000485;0;7;0;0.0;0.0;8.0;19.0;A01
696;201300000485;0;7;0;0.0;2.0;1.0;1.0;B02
697;201300000486;0;7;0;0.0;2.0;3.0;1.0;A01
698;201300000486;0;2;0;0.0;2.0;1.0;17.0;B02
699;201300000487;0;7;0;0.0;1.0;2.0;1.0;A01
700;201300000488;0;7;0;16.0;0.0;3.0;13.0;A01
701;201300000489;0;7;0;0.0;2.0;3.0;13.0;A01
702;201300000489;0;14;0;0.0;2.0;3.0;1.0;B02
703;201300000490;0;7;0;0.0;1.0;2.0;1.0;A01
704;201300000491;0;10;0;1.0;0.0;1.0;1.0;A01
705;201300000491;0;7;0;16.0;0.0;4.0;24.0;B02
706;201300000492;0;7;0;0.0;1.0;1.0;1.0;A01
707;201300000493;0;7;0;2.0;0.0;1.0;1.0;A01
708;201300000494;0;7;0;0.0;2.0;3.0;13.0;B02
709;201300000494;0;7;0;0.0;2.0;2.0;1.0;A01
710;201300000495;0;7;0;0.0;0.0;2.0;13.0;A01
711;201300000495;0;7;0;0.0;2.0;2.0;1.0;B02
712;201300000496;0;7;0;0.0;2.0;1.0;1.0;B02
713;201300000496;0;7;0;0.0;2.0;1.0;1.0;A01
714;201300000497;0;7;0;1.0;0.0;2.0;1.0;A01
715;201300000498;0;33;0;8.0;2.0;8.0;2.0;A01
716;201300000498;0;7;0;0.0;2.0;7.0;1.0;B02
717;201300000500;0;10;0;0.0;2.0;1.0;2.0;A01
718;201300000500;0;7;0;0.0;2.0;4.0;23.0;B02
719;201300000500;0;15;0;0.0;2.0;4.0;23.0;C03
720;201300000501;0;7;0;6.0;0.0;1.0;1.0;A01
721;201300000502;0;1;0;0.0;2.0;8.0;1.0;B02
722;201300000502;0;21;0;0.0;2.0;8.0;21.0;A01
723;201300000503;0;7;0;0.0;1.0;1.0;21.0;A01
724;201300000504;0;30;0;0.0;2.0;8.0;19.0;B02
725;201300000504;0;15;0;0.0;2.0;2.0;1.0;A01
726;201300000505;0;7;0;0.0;2.0;3.0;1.0;B02
727;201300000505;0;7;0;0.0;2.0;3.0;13.0;A01
728;201300000505;0;7;0;0.0;2.0;8.0;1.0;C03
729;201300000506;0;7;0;0.0;2.0;1.0;1.0;B02
730;201300000506;0;7;0;0.0;2.0;1.0;13.0;A01
731;201300000506;0;7;0;0.0;2.0;1.0;1.0;C03
732;201300000507;0;7;0;0.0;2.0;1.0;1.0;B02
733;201300000507;0;7;0;0.0;2.0;7.0;13.0;A01
734;201300000508;0;33;0;0.0;2.0;1.0;17.0;A01
735;201300000508;0;7;0;0.0;2.0;1.0;15.0;B02
736;201300000509;0;7;0;0.0;2.0;3.0;1.0;A01
737;201300000509;0;30;0;0.0;2.0;1.0;1.0;B02
738;201300000510;0;7;0;0.0;2.0;3.0;15.0;A01
739;201300000510;0;7;0;0.0;2.0;1.0;1.0;B02
740;201300000510;0;15;0;0.0;2.0;1.0;1.0;C03
741;201300000511;0;33;0;2.0;2.0;3.0;1.0;A01
742;201300000511;0;7;0;0.0;2.0;3.0;1.0;B02
743;201300000512;0;7;0;0.0;2.0;3.0;13.0;A01
744;201300000512;0;7;0;0.0;2.0;3.0;1.0;B02
745;201300000513;0;7;0;0.0;0.0;1.0;1.0;A01
746;201300000514;0;7;0;0.0;2.0;1.0;1.0;A01
747;201300000514;0;7;0;0.0;2.0;4.0;1.0;B02
748;201300000515;0;10;0;0.0;2.0;7.0;2.0;C03
749;201300000515;0;30;0;0.0;2.0;7.0;2.0;B02
750;201300000515;0;2;0;0.0;2.0;8.0;0.0;A01
751;201300000516;0;7;0;0.0;1.0;2.0;1.0;A01
752;201300000517;0;7;0;16.0;9.0;0.0;1.0;A01
753;201300000518;0;1;0;0.0;2.0;1.0;1.0;B02
754;201300000518;0;7;0;0.0;2.0;1.0;15.0;A01
755;201300000519;0;7;0;0.0;2.0;1.0;2.0;B02
756;201300000519;0;7;0;0.0;2.0;4.0;1.0;A01
757;201300000520;0;7;0;0.0;1.0;3.0;1.0;A01
758;201300000521;0;7;0;0.0;1.0;2.0;1.0;A01
759;201300000522;0;7;0;0.0;2.0;4.0;23.0;A01
760;201300000522;0;7;0;0.0;2.0;4.0;2.0;B02
761;201300000523;0;7;0;6.0;0.0;3.0;2.0;A01
762;201300000524;0;7;0;0.0;2.0;3.0;1.0;B02
763;201300000524;0;7;0;0.0;2.0;3.0;13.0;A01
764;201300000525;0;13;0;0.0;2.0;3.0;1.0;B02
765;201300000525;0;7;0;0.0;2.0;3.0;3.0;A01
766;201300000526;0;7;0;0.0;2.0;5.0;5.0;A01
767;201300000526;0;7;0;0.0;2.0;3.0;1.0;B02
768;201300000527;0;7;0;0.0;2.0;2.0;2.0;A01
769;201300000527;0;30;0;0.0;2.0;4.0;1.0;B02
770;201300000528;0;33;0;0.0;2.0;7.0;21.0;A01
771;201300000528;0;7;0;0.0;0.0;8.0;15.0;B02
772;201300000529;0;7;0;0.0;2.0;1.0;1.0;B02
773;201300000529;0;7;0;0.0;2.0;1.0;5.0;A01
774;201300000531;0;33;0;0.0;2.0;1.0;1.0;B02
775;201300000531;0;7;0;0.0;0.0;3.0;15.0;A01
776;201300000532;0;31;0;8.0;0.0;1.0;1.0;A01
777;201300000533;0;31;0;12.0;0.0;1.0;1.0;A01
778;201300000535;0;33;0;0.0;2.0;1.0;17.0;A01
779;201300000535;0;7;0;0.0;2.0;7.0;15.0;B02
780;201300000536;0;17;0;0.0;9.0;2.0;17.0;A01
781;201300000537;0;7;0;0.0;2.0;1.0;1.0;B02
782;201300000537;0;7;0;0.0;2.0;1.0;1.0;A01
783;201300000538;0;7;0;0.0;1.0;2.0;1.0;A01
784;201300000539;0;30;0;0.0;2.0;1.0;1.0;B02
785;201300000539;0;7;0;0.0;2.0;2.0;19.0;A01
786;201300000540;0;7;0;0.0;2.0;1.0;2.0;A01
787;201300000540;0;7;0;0.0;2.0;4.0;2.0;B02
788;201300000541;0;2;0;0.0;2.0;7.0;9.0;B02
789;201300000541;0;7;0;0.0;2.0;3.0;9.0;A01
790;201300000542;1;7;0;0.0;1.0;0.0;0.0;A01
791;201300000543;0;33;0;0.0;2.0;1.0;18.0;A01
792;201300000543;0;7;0;0.0;0.0;5.0;16.0;B02
793;201300000545;0;7;0;0.0;2.0;1.0;13.0;A01
794;201300000545;0;7;0;0.0;2.0;3.0;21.0;B02
795;201300000546;0;7;0;0.0;2.0;1.0;1.0;B02
796;201300000546;0;7;0;0.0;2.0;3.0;15.0;A01
797;201300000547;0;7;0;0.0;1.0;2.0;1.0;A01
798;201300000548;0;7;0;6.0;0.0;1.0;1.0;A01
799;201300000549;0;7;0;0.0;2.0;3.0;16.0;A01
800;201300000549;0;7;0;0.0;2.0;3.0;23.0;B02
801;201300000550;0;33;0;0.0;0.0;0.0;1.0;A01
802;201300000551;0;7;0;13.0;0.0;1.0;1.0;A01
803;201300000552;0;15;0;0.0;2.0;1.0;2.0;A01
804;201300000552;0;7;0;0.0;0.0;4.0;1.0;B02
805;201300000553;0;33;0;1.0;0.0;1.0;1.0;A01
806;201300000553;0;10;0;0.0;2.0;4.0;23.0;B02
807;201300000554;0;7;0;0.0;2.0;2.0;17.0;B02
808;201300000554;0;3;0;4.0;2.0;4.0;13.0;A01
809;201300000555;0;7;0;0.0;0.0;6.0;15.0;B02
810;201300000555;0;17;0;0.0;2.0;2.0;17.0;A01
811;201300000556;0;7;0;0.0;2.0;1.0;19.0;A01
812;201300000556;0;7;0;6.0;2.0;8.0;1.0;B02
813;201300000558;0;33;0;0.0;2.0;8.0;1.0;B02
814;201300000558;0;7;0;0.0;2.0;1.0;15.0;A01
815;201300000559;0;7;0;0.0;0.0;0.0;15.0;A01
816;201300000560;0;7;0;0.0;2.0;7.0;21.0;C03
817;201300000560;0;7;0;0.0;2.0;1.0;13.0;A01
818;201300000560;0;7;0;0.0;2.0;3.0;1.0;B02
819;201300000561;0;7;0;0.0;1.0;2.0;1.0;A01
820;201300000562;0;7;0;0.0;2.0;7.0;19.0;A01
821;201300000562;0;7;0;0.0;2.0;3.0;1.0;B02
822;201300000563;0;7;0;0.0;2.0;3.0;1.0;A01
823;201300000563;0;7;0;0.0;2.0;1.0;1.0;C03
824;201300000563;0;7;0;0.0;2.0;1.0;5.0;B02
825;201300000564;0;7;0;0.0;6.0;2.0;0.0;A01
826;201300000564;0;7;0;0.0;6.0;3.0;0.0;B02
827;201300000565;0;14;0;0.0;2.0;1.0;1.0;A01
828;201300000565;0;7;0;0.0;0.0;9.0;1.0;B02
829;201300000565;0;14;0;0.0;2.0;1.0;1.0;C03
830;201300000565;0;14;0;0.0;0.0;4.0;1.0;D04
831;201300000566;0;7;0;0.0;2.0;1.0;1.0;B02
832;201300000566;0;7;0;0.0;2.0;1.0;5.0;A01
833;201300000567;0;7;0;0.0;2.0;1.0;1.0;A01
834;201300000567;0;7;0;0.0;2.0;5.0;1.0;B02
835;201300000568;0;7;0;0.0;2.0;6.0;19.0;A01
836;201300000568;0;7;0;0.0;2.0;3.0;1.0;B02
837;201300000569;0;15;0;0.0;0.0;5.0;2.0;B02
838;201300000569;0;10;0;0.0;2.0;3.0;2.0;A01
839;201300000570;0;7;0;0.0;1.0;3.0;1.0;A01
840;201300000571;0;7;0;0.0;0.0;8.0;16.0;B02
841;201300000571;0;1;0;0.0;0.0;7.0;1.0;A01
842;201300000572;0;7;0;11.0;0.0;2.0;1.0;A01
843;201300000573;0;7;0;0.0;2.0;3.0;11.0;A01
844;201300000573;0;33;0;0.0;2.0;1.0;17.0;B02
845;201300000574;0;30;0;0.0;0.0;8.0;1.0;A01
846;201300000575;0;33;0;0.0;2.0;7.0;17.0;A01
847;201300000575;0;7;0;0.0;2.0;8.0;1.0;B02
848;201300000576;0;7;0;0.0;2.0;1.0;1.0;A01
849;201300000576;0;2;0;0.0;2.0;8.0;1.0;B02
850;201300000577;0;2;0;0.0;2.0;4.0;1.0;A01
851;201300000577;0;7;0;0.0;2.0;3.0;15.0;B02
852;201300000578;0;7;0;0.0;1.0;1.0;1.0;A01
853;201300000579;0;7;0;0.0;2.0;6.0;2.0;C03
854;201300000579;0;7;0;0.0;2.0;1.0;1.0;B02
855;201300000579;0;7;0;0.0;2.0;1.0;3.0;A01
856;201300000580;0;7;0;0.0;0.0;3.0;1.0;B02
857;201300000580;2;10;0;0.0;0.0;3.0;5.0;A01
858;201300000581;0;7;0;8.0;0.0;3.0;17.0;A01
859;201300000583;0;7;0;0.0;2.0;3.0;15.0;A01
860;201300000583;0;7;0;10.0;1.0;3.0;1.0;B02
861;201300000584;0;33;0;3.0;0.0;8.0;0.0;A01
862;201300000585;0;3;0;0.0;2.0;2.0;1.0;B02
863;201300000585;0;7;0;0.0;2.0;1.0;1.0;A01
864;201300000586;0;32;0;8.0;0.0;7.0;1.0;A01
865;201300000587;0;7;0;0.0;2.0;4.0;2.0;A01
866;201300000587;0;10;0;0.0;2.0;1.0;1.0;B02
867;201300000588;0;7;0;8.0;0.0;1.0;1.0;A01
868;201300000589;0;7;0;0.0;2.0;1.0;13.0;A01
869;201300000589;0;7;0;0.0;2.0;1.0;1.0;B02
870;201300000590;0;7;0;0.0;0.0;0.0;2.0;A01
871;201300000591;0;10;0;0.0;1.0;2.0;17.0;A01
