;Num_Acc;jour;mois;an;hrmn;lum;dep;com;agg;int;atm;col;adr;lat;long
16827;202000018672;14;7;2020;05:55;1;89;89339;1;1;1;6;Autoroute A6 - Sens PARIS / LYON - PK 202+900;47,5610569;3,9446847
16828;202000018673;13;7;2020;17:55;1;13;13001;1;1;1;2;122 Avenue Gaston Berger;43,5131850;5,4373450
16829;202000018674;21;6;2020;04:00;3;49;49007;1;1;1;6;A11 - PK 261+900;47,4909710; -0,5367100
16830;202000018675;14;7;2020;09:45;1;974;97417;1;1;1;2;Rue Leconte de Lisle; -21,3580205;55,7700831
16831;202000018676;12;7;2020;11:45;1;77;77283;1;1;1;3;D94;49,0777038;3,0397269
16832;202000018677;14;7;2020;12:20;1;77;77534;1;2;1;1;4 Rue de Paris - D319 - D353;48,6447286;2,7798824
16833;202000018678;12;7;2020;05:50;1;78;78048;2;1;1;7;9 Route d'Orgerus;48,8056700;1,6759450
16834;202000018679;13;7;2020;07:35;1;78;78558;1;1;1;6;D89;48,9829910;1,5316060
16835;202000018680;13;7;2020;23:50;3;34;34209;2;1;1;6;Rue Henri Matisse;43,3031640;3,3436310
16836;202000018681;13;7;2020;15:30;1;04;04062;1;1;6;3;RD 900;44,4499880;6,7409710
16837;202000018682;12;7;2020;14:50;1;70;70455;1;1;1;1;Rue de l'Aérodrome;47,6887060;6,5317151
16838;202000018683;13;7;2020;09:15;1;55;55414;1;1;1;6;Route de Vroil;48,8298930;4,9142740
16839;202000018684;14;7;2020;16:30;1;03;03215;1;1;1;7;;46,3040195;3,4497946
16840;202000018685;13;7;2020;15:45;1;85;85226;2;1;7;3;Avenue de la Rousselotiere;46,7232100; -1,9485520
16841;202000018686;8;7;2020;20:27;1;61;61228;1;3;1;6;Pre des Guains;48,5125390; -0,0257060
16842;202000018687;14;7;2020;16:35;1;59;59419;2;1;2;5;Route de Douai;50,5104150;3,2719520
16843;202000018688;9;7;2020;18:00;1;13;13071;1;1;1;3;A7-Sens Marseille vers Lyon;43,4093861;5,2859832
16844;202000018689;9;7;2020;16:25;1;13;13071;1;1;1;2;A5501G-Sens Mlle Vieux Port vers A7-Lyon;43,4065800;5,2923000
16845;202000018690;11;7;2020;23:01;3;67;67471;1;1;1;4;Autoroute A4;48,6338300;7,7245700
16846;202000018691;13;7;2020;05:10;2;94;94034;1;1;1;6;AUTOROUTE A86;48,7574000;2,3348600
16847;202000018692;13;7;2020;13:15;1;92;92025;1;1;1;4;A86;48,9331400;2,2508565
16848;202000018693;13;7;2020;05:20;2;78;78322;1;1;1;6;A86 DUPLEX - A86 INT;48,7806820;2,1720330
16849;202000018694;13;7;2020;07:45;1;93;93066;1;1;1;7;AUTOROUTE A1;48,9180700;2,3573600
16850;202000018695;13;7;2020;00:50;5;93;93027;1;1;1;6;AUTOROUTE A86;48,9235100;2,3832300
16851;202000018696;13;7;2020;11:00;1;77;77373;1;1;1;6;RN104;48,7739887;2,6118634
16852;202000018697;13;7;2020;09:45;1;94;94017;1;1;1;-1;A4;48,8290200;2,5008100
16853;202000018698;12;7;2020;23:18;3;77;77372;1;1;1;6;A104;48,8933665;2,6661937
16854;202000018699;11;7;2020;12:30;1;974;97411;2;2;2;3;HOARAU (RUE MARCEL); -20,9100900;55,4871300
16855;202000018700;12;7;2020;19:30;1;69;69383;2;1;1;3;GENAS (DE)                          (RO);45,7542600;4,8856600
16856;202000018701;12;7;2020;13:50;1;69;69386;2;2;1;3;EMERAUDES (DES)                     (R );45,7690600;4,8604400
16857;202000018702;11;7;2020;19:00;1;69;69383;2;2;1;3;PAUL BERT                           (R );45,7570000;4,8615800
16858;202000018703;12;7;2020;09:10;1;69;69383;2;2;1;3;LACASSAGNE                          (AV);45,7528000;4,8695100
16859;202000018704;11;7;2020;11:30;1;972;97213;1;1;1;2;;14,6143880; -61,0492140
16860;202000018705;12;7;2020;15:25;1;69;69382;2;2;1;2;VUILLERME                           (R );45,7356300;4,8179300
16861;202000018706;12;7;2020;05:05;2;69;69384;2;1;1;6;HERBOUVILLE (D')                    (CO);45,7741700;4,8388300
16862;202000018708;12;7;2020;21:15;1;95;95539;2;6;1;7;PLANCHETTE  (RUE DE LA);48,9960600;2,3467900
16863;202000018709;9;7;2020;12:15;1;91;91692;2;6;1;2;OCEANIE (AVENUE DE L');48,6763300;2,1943300
16864;202000018710;10;7;2020;18:15;1;86;86194;2;1;1;3;D910;46,6091160;0,3436190
16865;202000018711;12;7;2020;21:45;1;78;78481;2;1;1;6;CHARLES DE GAULLE (AVENUE);48,8945300;2,1051900
16866;202000018712;12;7;2020;02:43;5;78;78643;2;1;1;6;BELLAY RUE JOACHIM DU;48,9535500;1,9688200
16867;202000018713;11;7;2020;19:55;1;69;69029;2;1;1;1;GENAS (DE)                          (RO);45,7522600;4,9007000
16868;202000018714;11;7;2020;20:00;1;69;69264;2;6;1;3;RIOTTIER  ROUTE DE;45,9793100;4,7346800
16869;202000018715;12;6;2020;06:27;1;62;62193;2;1;1;6;RHIN (QUAI DU);50,9538423;1,8476773
16870;202000018716;11;7;2020;17:15;1;61;61006;2;1;7;6;77 Rue de la République;48,7475060; -0,0181300
16871;202000018717;12;7;2020;02:15;5;57;57566;2;1;1;6;PHALSBOURG;48,7439400;7,0984400
16872;202000018718;12;7;2020;18:55;1;45;45338;2;6;1;3;Rue de la Pontonnerie;48,0024167;2,7168564
16873;202000018719;12;7;2020;16:20;1;45;45004;1;1;1;7;Rue de la Léthumière;47,9915700;2,8237800
16874;202000018720;12;7;2020;17:55;1;44;44184;2;3;1;6;VERDUN (BOULEVARD DE);47,2711900; -2,2034900
16875;202000018721;12;7;2020;08:15;1;42;42184;2;1;1;6;Rue de Saint Andre;46,0354162;4,0417799
16876;202000018722;11;7;2020;11:45;1;42;42183;2;1;1;6;Rue Gambetta;45,4048700;4,3693700
16877;202000018723;12;7;2020;19:35;1;37;37261;2;1;1;2;BERT (QUAI PAUL);47,4024779;0,6952312
16878;202000018724;12;7;2020;00:35;5;25;25462;2;6;1;3;MORTEAU DE (DU 0 AU 30);46,9058500;6,3575700
16879;202000018725;11;7;2020;15:40;1;25;25462;2;1;1;3;BESANCON (DU 72TER A LA FIN);46,9163100;6,3447000
16880;202000018726;12;7;2020;12:50;1;14;14137;2;1;1;-1;CAUMONT (ROUTE DE );49,1840400; -0,4584600
16881;202000018728;12;7;2020;18:15;1;13;13212;2;1;1;-1;LA FOURRAGERE (AVENUE);43,3015820;5,4311650
16882;202000018729;12;7;2020;08:00;1;13;13209;1;1;1;6;ANTOINE BOURDELLE (RUE);43,2334710;5,4336120
16883;202000018730;12;7;2020;05:05;2;13;13203;2;1;1;6;NATIONAL (BOULEVARD);43,3089850;5,3805660
16884;202000018732;12;7;2020;12:55;1;06;06088;2;1;1;5;PESSICART (JUSQU'AU 270-283);43,7094800;7,2557700
16885;202000018733;11;7;2020;19:30;1;06;06069;1;1;1;6;DRAGUIGNAN (ROUTE DE) - D2562-;43,6452590;6,8949960
16886;202000018735;10;7;2020;17:15;1;01;01289;1;2;1;3;LENT (ROUTE DE);46,1649900;5,2206400
16887;202000018736;11;7;2020;20:00;1;75;75117;2;1;1;2;BOULEVARD PERIPHERIQUE;48,8792730;2,2815290
16888;202000018737;11;7;2020;19:20;1;75;75113;2;1;1;3;BOULEVARD PERIPHERIQUE;48,8179160;2,3520350
16889;202000018738;12;7;2020;19:39;1;75;75107;2;2;1;3;AVENUE DE VILLARS;48,8517540;2,3138750
16890;202000018739;11;7;2020;00:02;5;75;75103;2;2;1;-1;BOULEVARD DES FILLES DU CALVAIRE;48,8624720;2,3668890
16891;202000018740;12;7;2020;15:27;1;75;75120;2;3;1;6;RUE DE MENILMONTANT;48,8702260;2,3972490
16892;202000018741;12;7;2020;14:00;1;75;75119;2;1;1;1;CANAL DE L OURCQ;48,8954520;2,3942900
16893;202000018744;12;7;2020;19:00;1;75;75118;2;4;1;2;ECHANGEUR CLIGNANCOURT;48,9012640;2,3441350
16894;202000018746;12;7;2020;16:00;1;75;75111;2;2;1;3;RUE DU CHEMIN VERT;48,8615730;2,3825880
16895;202000018747;12;7;2020;00:10;5;75;75111;2;2;1;5;RUE TROUSSEAU;48,8507010;2,3785530
16896;202000018748;12;7;2020;07:00;1;75;75110;2;3;1;6;QUAI DE JEMMAPES;48,8755250;2,3642380
16897;202000018749;12;7;2020;16:05;1;75;75108;2;1;1;7;AVENUE DES CHAMPS ELYSEES;48,8681260;2,3127630
16898;202000018750;12;7;2020;13:15;1;75;75107;2;2;1;3;RUE DE SEVRES;48,8468460;2,3166980
16899;202000018751;12;7;2020;04:50;5;75;75104;2;3;1;6;RUE BEAUBOURG;48,8612080;2,3535110
16900;202000018752;11;7;2020;22:45;5;94;94046;2;2;1;3;REPUBLIQUE (AV DE LA);48,8082600;2,4499600
16901;202000018753;11;7;2020;18:50;1;94;94046;2;1;1;2;GENERAL LECLERC (AV DU);48,8054700;2,4418900
16902;202000018754;12;7;2020;17:00;1;94;94043;2;4;1;1;CHASTENET DE GERY (BD);48,8033080;2,3583290
16903;202000018755;12;7;2020;11:20;1;94;94038;2;2;1;3;MARGUERITES (R DES);48,7774320;2,3511080
16904;202000018756;12;7;2020;18:08;1;93;93027;2;2;1;2;CONVENTION (RUE DE LA);48,9280632;2,3905956
16905;202000018757;12;7;2020;20:30;1;93;93057;2;1;1;6;BROSSOLETTE (AL. PIERRE);48,9023963;2,5019521
16906;202000018758;12;7;2020;21:28;5;93;93008;2;1;1;6;MARX (AVENUE KARL);48,9052400;2,4443800
16907;202000018759;12;7;2020;20:25;1;93;93008;2;3;1;3;FRACHON (RUE BENOIT);48,9005781;2,4288158
16908;202000018760;12;7;2020;21:05;1;93;93007;2;1;1;6;EMILE PALADHILE (RUE);48,9387700;2,4706700
16909;202000018761;11;7;2020;09:54;1;93;93001;2;1;1;6;PRESIDENT ROOSEVELT (AVENUE DU);48,9171929;2,3796556
16910;202000018762;12;7;2020;04:20;5;92;92051;2;3;1;7;CHARLES DE GAULLE (AVENUE, N° 18 A 116);48,8793265;2,2784829
16911;202000018763;12;7;2020;20:00;1;92;92050;2;2;1;3;CLEMENCEAU GEORGES AVENUE N° PAIR;48,8866110;2,2067790
16912;202000018764;12;7;2020;20:00;1;92;92024;2;1;1;3;CLICHY (QUAI DE) DE (104 A 202);48,9131229;2,3140969
16913;202000018765;12;7;2020;07:00;1;92;92060;2;6;1;3;PAUL LANGEVIN (AVENUE) (RD 2);48,7794424;2,2517215
16914;202000018767;12;7;2020;12:30;1;35;35236;2;6;7;3;30 Rue des Noës;47,6483580; -2,0980610
16915;202000018769;12;7;2020;20:15;1;33;33001;1;2;1;3;D17;45,0053050; -0,1283060
16916;202000018770;15;6;2020;16:42;1;67;67469;1;3;1;3;D883;48,6677040;7,3948290
16917;202000018771;12;7;2020;06:30;2;974;97414;1;1;1;7;route forestière n°11 des Makes; -21,1990190;55,4285440
16918;202000018772;12;7;2020;13:45;1;22;22145;1;1;1;1;Forte Terre;48,3878040; -2,2347680
16919;202000018773;13;7;2020;13:45;1;62;62130;2;1;1;6;7 Rue de Cocriamont;50,1728830;2,6223370
16920;202000018774;13;7;2020;18:05;1;74;74263;1;1;1;6;760 Avenue de Genève;46,3271020;6,3587080
16921;202000018775;12;7;2020;11:20;1;83;83031;1;1;1;3;RD558, PR 2+300;43,3796320;6,3619210
16922;202000018776;11;7;2020;00:59;3;57;57580;1;1;1;6;D79b;48,9060360;6,6294870
16923;202000018778;11;7;2020;19:25;1;56;56164;1;1;1;4;Ploeren;47,6612830; -2,8716800
16924;202000018779;12;7;2020;05:54;1;77;77391;1;1;1;2;D204;48,6075040;3,2948150
16925;202000018780;13;7;2020;14:40;1;2A;2A130;2;1;1;1;59 Residence a Signoria;41,8875069;8,8141748
16926;202000018781;12;7;2020;22:50;3;80;80383;1;1;1;7;D34;49,7217330;2,7624710
16927;202000018782;13;6;2020;20:00;1;82;82054;1;4;1;6;Sirat Sud;44,0859980;0,9059480
16928;202000018783;11;7;2020;15:25;1;32;32128;1;1;1;3;Estipouy;43,5512700;0,3852080
16929;202000018784;1;7;2020;14:40;1;61;61375;1;6;1;6;D958;48,6873340;0,0067380
16930;202000018785;12;7;2020;19:00;1;49;49370;1;1;1;6;Rue Principale;47,2676091; -0,1908262
16931;202000018786;7;7;2020;17:25;1;49;49029;1;2;1;3;Le Bois Brincon (Blaison-Gohier);47,3849630; -0,3954110
16932;202000018787;13;7;2020;11:10;1;42;42247;1;1;7;6;Chemin de Chavassoux;45,7414929;3,8502834
16933;202000018788;12;7;2020;23:35;5;68;68291;2;1;1;6;5 Rue du Rhin;47,8524850;7,5257400
16934;202000018790;11;7;2020;22:20;2;29;29274;2;2;1;3;D782 - Rue du Général de Gaulle;48,0200560; -3,7201010
16935;202000018791;12;7;2020;19:25;1;29;29225;1;1;1;6;D40 - Route de Penhors;47,9383950; -4,3998370
16936;202000018792;9;7;2020;09:30;1;38;38075;1;1;1;7;Route de la Chartreuse;45,4677100;5,9797300
16937;202000018793;5;7;2020;10:45;1;45;45281;1;1;1;6;D37;48,0249500;2,9940320
16938;202000018794;13;7;2020;11:37;1;64;64504;1;1;1;6;Route du Col de Saint Ignace;43,3246170; -1,6008320
16939;202000018795;13;7;2020;12:08;1;64;64519;2;1;7;6;Route d’Uzein;43,3588780; -0,3817860
16940;202000018796;12;7;2020;08:30;1;18;18231;1;1;7;5;D951;46,7312790;2,6244130
16941;202000018797;13;7;2020;14:40;1;43;43244;1;2;1;1;Route d'Annonay;45,1209310;4,3384950
16942;202000018798;12;7;2020;17:30;1;53;53136;1;1;1;3;Le Richard;47,8650110; -0,7305910
16943;202000018799;11;7;2020;19:20;1;53;53007;2;1;1;1;D32 - rue du Maine;48,0863790; -0,6487730
16944;202000018800;13;7;2020;13:05;1;24;24320;1;1;1;3;D75;45,3977270;1,2265630
16945;202000018801;13;7;2020;05:29;2;24;24390;2;2;1;3;77 Le Bourg;45,1239520;0,8900640
16946;202000018802;13;7;2020;15:15;1;04;04159;1;1;1;1;RD 950;44,0580142;5,6210729
16947;202000018803;13;7;2020;15:00;1;04;04208;1;1;1;7;RD 201;43,9494660;5,5961180
16948;202000018804;12;7;2020;22:45;3;04;04144;1;1;1;5;RD 952;43,7750990;6,3326740
16949;202000018805;11;7;2020;12:25;1;04;04097;1;1;1;3;RD 900;44,1783410;6,3559230
16950;202000018806;13;7;2020;17:30;1;48;48168;1;1;1;7;Saint-Léger-de-Peyre;44,6044930;3,2845800
16951;202000018807;12;7;2020;15:00;1;52;52310;2;1;1;1;4 Rue de l'Abbe Adrien;48,2772990;5,0241800
16952;202000018808;13;7;2020;11:45;1;08;08408;1;1;1;-1;RD 88;49,8527880;4,6670650
16953;202000018809;13;7;2020;15:20;1;88;88465;1;1;1;2;N57;48,2491910;6,4008820
16954;202000018810;11;7;2020;10:45;1;67;67388;2;1;1;2;49 Route de Strasbourg;48,9217240;7,6600240
16955;202000018811;13;7;2020;13:30;1;68;68082;1;1;1;3;A 35 PK 92+600;47,8483030;7,3944850
16956;202000018812;13;7;2020;15:40;1;34;34337;1;1;1;3;Route Départemental 185;43,5415590;3,8493490
16957;202000018813;12;7;2020;15:35;1;42;42295;1;1;1;6;Autoroute A89;45,8554503;3,8119819
16958;202000018814;8;7;2020;14:15;1;35;35275;1;1;1;3;N12;48,1624230; -1,8582240
16959;202000018815;11;7;2020;13:45;1;14;14555;1;1;1;5;Autoroute A13;49,3050063;0,2943556
16960;202000018816;12;7;2020;18:50;1;38;38064;1;1;1;2;A43;45,5626890;5,3719930
16961;202000018817;12;7;2020;22:00;5;971;97129;2;1;1;1;Rocade des Nations Unies;16,3290080; -61,7041969
16962;202000018818;12;7;2020;12:00;1;45;45077;1;1;1;6;Route de chateau renard;47,8684940;2,8599833
16963;202000018819;13;7;2020;10:15;1;48;48021;2;1;1;6;Place de l'Eglise;44,5917810;3,9056660
16964;202000018820;13;7;2020;10:45;1;30;30027;1;9;1;2;Route d'Ales;44,0775540;4,0625700
16965;202000018822;12;7;2020;14:20;1;05;05079;1;1;1;7;D902;45,0605480;6,4112090
16966;202000018823;12;7;2020;14:40;1;13;13074;1;1;1;-1;D96;43,6460790;5,5719830
16967;202000018824;13;7;2020;13:50;1;89;89438;1;3;1;3;D965;47,7958450;3,6548750
16968;202000018826;12;7;2020;11:18;1;67;67458;2;8;1;3;Rue du Clausenhof;48,8259307;7,7544099
16969;202000018827;13;7;2020;12:35;1;42;42304;1;1;1;1;D8;45,5509780;4,1632820
16970;202000018829;13;7;2020;01:25;3;56;56069;1;1;1;6;Lieu-dit Kervaillet;47,6408080; -3,4365430
16971;202000018830;10;7;2020;19:45;1;13;13215;1;1;1;4;A7-Sens Lyon vers Marseille;43,3813500;5,3522200
16972;202000018831;10;7;2020;17:50;1;13;13055;1;1;1;4;A507 sens Aubagne- Marseille;43,3137000;5,4236000
16973;202000018832;11;7;2020;11:45;1;13;13070;1;1;1;2;A50-Sens Aubagne vers Marseille;43,2855200;5,5143900
16974;202000018833;12;7;2020;05:30;2;38;38336;1;1;1;3;A7;45,4976000;4,8392000
16975;202000018834;12;7;2020;22:15;5;33;33397;1;1;1;2;AUTOROUTE A 10;44,9118000; -0,4847900
16976;202000018836;12;7;2020;11:45;1;78;78073;1;1;1;2;A12 Y;48,8000610;2,0453410
16977;202000018837;12;7;2020;00:35;3;78;78402;1;1;1;2;A13;48,9639100;1,7758800
16978;202000018838;10;7;2020;18:30;1;93;93027;1;1;1;6;AUTOROUTE A86;48,9270600;2,4056400
16979;202000018839;12;7;2020;12:00;1;93;93066;1;1;1;6;AUTOROUTE A1;48,9189900;2,3573000
16980;202000018840;11;7;2020;23:00;3;95;95572;1;1;1;6; A15;49,0333500;2,1047500
16981;202000018841;11;7;2020;14:45;1;95;95582;1;1;1;2;AUTOROUTE A15;48,9710709;2,2490786
16982;202000018843;11;7;2020;18:30;5;974;97416;2;1;1;3;LAURENT VERGES(AVENUE); -21,2985800;55,4563600
16983;202000018844;8;7;2020;07:20;1;974;97416;1;9;1;3;RN1; -21,3182300;55,4443400
16984;202000018845;11;7;2020;23:15;5;974;97411;1;1;2;6;RN2/091; -20,8856000;55,4964000
16985;202000018846;11;7;2020;13:00;1;974;97411;2;1;1;6;LECONTE DE LISLE (AVENUE); -20,8946300;55,4876000
16986;202000018847;11;7;2020;09:25;1;974;97411;1;3;1;6;Route des Bougainvillées; -20,8913270;55,4200520
16987;202000018848;11;7;2020;19:00;1;69;69383;2;1;1;6;FREDERIC MISTRAL                    (R );45,7561000;4,8761270
16988;202000018849;9;7;2020;11:50;1;972;97213;1;9;1;3;Z I LES MANGLES;14,6156547; -61,0147476
16989;202000018850;9;7;2020;03:30;5;972;97213;1;1;1;7;AUTOROUTE A1;14,6177900; -61,0302200
16990;202000018852;11;7;2020;15:20;1;69;69382;2;1;1;2;DOCTEUR GAILLETON (DU)              (QU);45,7521600;4,8328300
16991;202000018853;11;7;2020;17:40;1;91;91161;2;9;9;6;PIERRE BROSSOLETTE (AVENUE);48,7003500;2,3180900
16992;202000018854;11;7;2020;18:10;1;78;78350;2;1;1;6;VERSAILLES (ROUTE DE);48,8532500;2,1077200
16993;202000018856;24;2;2020;15:50;1;57;57650;1;1;1;1;D64f;49,4571620;6,3692060
16994;202000018857;15;2;2020;19:15;2;22;22020;1;1;6;7;RN 12 PR 09+050;48,3058630; -2,2357610
16995;202000018858;24;2;2020;14:40;1;42;42085;1;1;9;7;D76;45,4178230;4,5635530
16996;202000018859;22;2;2020;10:45;1;51;51079;2;1;1;7;18 Rue d'Ambonnay;49,0782370;4,1537230
16997;202000018860;24;2;2020;17:15;1;55;55406;1;2;1;3;;49,1071104;5,6694174
16998;202000018861;23;2;2020;15:40;1;34;34160;1;1;1;6;D908;43,5672550;2,9743660
16999;202000018863;23;2;2020;17:25;1;29;29162;2;7;2;6;11 Place Charles de Gaulle;48,2262953; -3,9694941
17000;202000018865;23;2;2020;08:10;1;03;03163;1;1;1;7;;46,0184646;3,4823118
17001;202000018867;23;2;2020;21:50;5;01;01388;1;1;1;6;791 Route de Pont de Vaux;46,4575500;5,0675940
17002;202000018868;23;2;2020;21:38;3;06;06090;2;1;1;6;230 Avenue de Cannes;43,5908660;6,9336170
17003;202000018869;24;2;2020;09:20;1;50;50582;1;1;1;-1;La Riffaudiere - Vengeons (Vengeons);48,7462820; -0,9070210
17004;202000018870;20;2;2020;18:00;2;90;90005;1;9;1;6;D12;47,7298990;6,7655400
17005;202000018871;23;2;2020;17:20;1;64;64447;1;1;1;6;D45;43,5165950; -0,5078600
17006;202000018872;23;2;2020;21:50;3;18;18176;1;1;2;6;Route du Stade;47,2217180;2,5466880
17007;202000018873;23;2;2020;21:40;3;18;18016;1;2;2;3;96 Lieu Dit Chaumoux;47,2181840;2,5646210
17008;202000018874;24;2;2020;07:30;2;10;10323;2;9;1;6;190 Rue Henri Millet;48,5212620;3,7151210
17009;202000018875;23;2;2020;18:40;3;10;10177;1;1;1;6;D34;48,1633660;3,9924140
17010;202000018876;23;2;2020;21:20;5;53;53194;2;3;2;2;7 Lotissement de l'Esponniere;48,0562662; -0,9524796
17011;202000018878;23;2;2020;03:56;3;40;40094;1;1;1;6;D140;44,1851390; -1,0287040
17012;202000018879;23;2;2020;14:50;1;24;24321;2;1;1;5;Daudevie Nord;45,1259010;1,3842080
17013;202000018880;21;2;2020;20:30;4;17;17003;2;3;1;6;D113;46,1103920; -0,9358120
17014;202000018881;23;2;2020;16:00;1;87;87146;1;1;1;7;D216;45,6083000;1,5010660
17015;202000018882;23;2;2020;23:00;3;31;31104;1;1;1;2;A64;43,3440940;1,2595650
17016;202000018883;23;2;2020;03:45;3;31;31476;1;1;1;2;A64;43,2779940;1,1453460
17017;202000018884;24;2;2020;05:45;1;988;98821;2;2;1;3;RUE DU CHATEAU SCHIELE/RT1; -22,0647410;166,2655020
17018;202000018885;23;2;2020;16:10;1;41;41130;1;2;1;3;D110;47,7780180;1,3473920
17019;202000018886;24;2;2020;11:10;1;37;37003;1;1;2;3;Pont Michel Debré;47,4269363;1,0103618
17020;202000018887;23;2;2020;19:04;3;78;78548;1;1;2;7;D13;48,7245110;1,9887180
17021;202000018888;20;2;2020;08:00;1;84;84092;2;2;1;1;1 Avenue du Maréchal de Lattre de Tassigny;43,9617020;4,8600190
17022;202000018889;23;2;2020;17:55;1;83;83008;1;1;1;1;D47;43,5170620;6,6518780
17023;202000018890;24;2;2020;08:24;1;73;73297;1;1;1;5;D1090;45,6339960;6,3297020
17024;202000018891;23;2;2020;17:30;1;07;07018;1;1;1;7;RD 239;44,6857640;4,0224080
17025;202000018892;24;2;2020;18:15;1;01;01262;2;1;7;6;Avenue des Platanes;45,8487202;5,0598650
17026;202000018894;21;2;2020;08:30;1;33;33519;2;3;1;3;AVE DE SOULAC / AVE DE LA CROIX;44,9053100; -0,6689750
17027;202000018895;24;2;2020;10:30;1;72;72154;2;6;8;3;Boulevard du Québec;47,7071880; -0,0834440
17028;202000018896;24;2;2020;02:35;3;76;76418;1;1;2;7;D40;49,5464360;0,7019330
17029;202000018898;23;2;2020;17:40;1;13;13106;1;1;1;4;A51-Sens Aix en Provence vers Marseille;43,4054460;5,3602780
17030;202000018899;21;2;2020;19:00;3;13;13005;1;1;1;4;A501-Sens Pont de l'Etoile vers Aubagne;43,3016830;5,5663560
17031;202000018900;21;2;2020;21:50;5;13;13055;1;1;1;7;A507 sens Aubagne- Marseille;43,3270180;5,4199460
17032;202000018902;22;2;2020;14:30;1;13;13055;1;1;1;4;A507 sens Marseille - Aubagne;43,3292211;5,4141676
17033;202000018903;22;2;2020;06:00;3;13;13088;1;1;1;2;A55-Sens Marseille vers Martigues;43,3913000;5,2503000
17034;202000018904;21;2;2020;17:15;1;13;13215;1;1;1;2;A7-Sens Marseille vers Lyon;43,3595000;5,3622000
17035;202000018905;13;2;2020;07:30;1;69;69277;1;1;1;2;RN 346   ;45,7408300;4,9863100
17036;202000018907;23;2;2020;17:30;1;94;94034;1;1;1;2;AUTOROUTE A86;48,7597400;2,3219900
17037;202000018909;22;2;2020;20:05;5;91;91161;2;9;1;6;CARREFOUR RN20 / CD120;48,7153200;2,2982200
17038;202000018910;23;2;2020;19:15;3;94;94046;1;1;2;3;A86 EXT_;48,8085629;2,4490579
17039;202000018911;23;2;2020;05:50;5;94;94017;1;1;1;2;A4;48,8288900;2,5003100
17040;202000018912;22;2;2020;06:45;1;974;97407;2;3;1;6;CHERBOURG(RUE); -20,9388900;55,2983100
17041;202000018914;17;2;2020;17:10;1;973;97302;2;3;1;3;MONTABO (ROUTE DE) 1;4,9418100; -52,3041100
17042;202000018915;21;2;2020;20:38;5;69;69202;2;3;1;1;COMMANDANT CHARCOT (DU)             (R );45,7511902;4,8011434
17043;202000018916;22;2;2020;09:15;1;69;69149;2;1;1;6;CAMILLE (DE LA)                     (R );45,7135000;4,8020000
17044;202000018917;22;2;2020;18:55;5;2B;2B120;1;6;1;3;IMPERIALE (Route) D464 ;42,6660000;9,4394000
17045;202000018918;22;2;2020;00:07;3;2A;2A004;2;5;1;3;GEORGES POMPIDOU AVENUE;41,9338600;8,7530700
17046;202000018919;22;2;2020;19:00;3;91;91421;1;1;1;2;NATIONALE 6 (GLACIERE);48,7124000;2,4420600
17047;202000018920;22;2;2020;18:00;1;91;91434;2;2;1;3;ROGER SALENGRO (AVENUE);48,6578000;2,3553000
17048;202000018921;21;2;2020;13:15;1;91;91326;2;1;1;6;COUR DE FRANCE (AVENUE DE LA);48,6890500;2,3711800
17049;202000018922;22;2;2020;09:00;1;83;83069;2;6;1;3;APPEL DU 18 JUIN ( RD POINT DE L');43,1065000;6,1285000
17050;202000018923;21;2;2020;19:40;3;83;83069;1;1;1;1;NICE (ROUTE DE);43,1306300;6,1762060
17051;202000018924;22;2;2020;14:15;1;82;82033;1;9;1;7;MONESTIE VC 6 (CHEMIN DE) ;44,0521400;1,0919200
17052;202000018925;21;2;2020;23:00;5;79;79329;2;1;8;6;Rue de la Maison Sèche;46,9745100; -0,1837100
17053;202000018926;22;2;2020;04:00;3;76;76217;1;1;1;7;BREAUTE (AVENUE DE )  ;49,9110530;1,0863480
17054;202000018927;22;2;2020;11:35;1;71;71306;1;1;1;3;Quai Jules Chagot;46,6770295;4,3633177
17055;202000018928;21;2;2020;20:15;3;69;69290;2;1;1;6;SAVOIE (DE)                         (R );45,7061700;4,9850400
17056;202000018929;22;2;2020;14:30;1;64;64102;2;2;1;3;PAULMY (AVENUE DES ALLEES);43,4911800; -1,4814700
17057;202000018930;22;2;2020;15:05;1;56;56260;2;6;8;2;Rue Edgar Touffreau;47,6618700; -2,7951600
17058;202000018931;22;2;2020;13:20;1;51;51454;2;2;1;3;Boulevard de la Paix;49,2514400;4,0419700
17059;202000018932;22;2;2020;06:20;3;50;50502;2;1;8;6;NOUVELLE CANEE;49,0941900; -1,0922700
17060;202000018933;22;2;2020;12:05;1;45;45285;2;9;1;6;Rue Gambetta;47,9069367;1,8786130
17061;202000018934;22;2;2020;20:25;5;35;35238;2;2;2;7;282 FOUGERES (RUE DE);48,1295600; -1,6433100
17062;202000018935;22;2;2020;14:20;1;35;35051;1;1;8;6;RN 136 BEAULIEU (PORTE DE);48,1047700; -1,6038000
17063;202000018937;22;2;2020;14:40;1;34;34172;2;1;1;3;PENELOPE (BOULEVARD);43,6035200;3,9132400
17064;202000018938;21;2;2020;18:50;5;33;33281;2;2;1;3;RUE FRANCISCO FERRER / RUE PROF TIMOTHEE PIECHAUD;44,8265000; -0,6135500
17065;202000018939;22;2;2020;16:30;1;32;32013;2;2;1;3;ROUGET DE LISLE;43,6466400;0,5917500
17066;202000018940;22;2;2020;18:25;1;29;29232;1;1;2;7;Boulevard de Poulguinan;47,9847444; -4,1132108
