;Num_Acc;catr;voie;v1;v2;circ;nbv;pr;pr1;vosp;prof;plan;lartpc;larrout;surf;infra;situ;env1
20289;201700022491;3;700;;;1.0;1.0;48.0;1140.0;0.0;1.0;2.0;0.0;50.0;1.0;5.0;1.0;3.0
20290;201700022492;4;;;;2.0;2.0;;;0.0;2.0;1.0;0.0;50.0;2.0;0.0;1.0;3.0
20291;201700022494;6;;;;0.0;0.0;;;0.0;1.0;1.0;0.0;30.0;1.0;0.0;1.0;99.0
20292;201700022495;4;;;;2.0;2.0;;;0.0;0.0;2.0;0.0;50.0;1.0;0.0;3.0;99.0
20293;201700022496;4;0;;;2.0;2.0;;;0.0;1.0;1.0;0.0;80.0;1.0;0.0;1.0;99.0
20294;201700022498;4;;;;2.0;2.0;;;0.0;1.0;1.0;0.0;0.0;1.0;5.0;1.0;99.0
20295;201700022499;4;0;;;2.0;2.0;;;0.0;1.0;1.0;0.0;30.0;1.0;0.0;1.0;99.0
20296;201700022500;4;;;;2.0;1.0;;;0.0;1.0;1.0;0.0;0.0;1.0;0.0;1.0;0.0
20297;201700022501;4;0;;;2.0;2.0;;;0.0;1.0;1.0;0.0;70.0;2.0;0.0;1.0;99.0
20298;201700022502;4;0;;;2.0;2.0;;;0.0;1.0;1.0;0.0;45.0;1.0;0.0;1.0;99.0
20299;201700022503;2;145;;;3.0;2.0;42.0;500.0;0.0;1.0;1.0;30.0;70.0;1.0;0.0;1.0;0.0
20300;201700022505;4;0;;;2.0;2.0;;;0.0;2.0;1.0;0.0;0.0;1.0;0.0;1.0;99.0
20301;201700022506;4;0;;;2.0;2.0;;;0.0;2.0;1.0;0.0;69.0;1.0;5.0;1.0;99.0
20302;201700022509;4;0;;;2.0;2.0;;;0.0;2.0;1.0;0.0;0.0;1.0;0.0;1.0;0.0
20303;201700022510;4;0;;;2.0;1.0;;;0.0;2.0;1.0;0.0;49.0;1.0;0.0;1.0;0.0
20304;201700022511;6;0;;;0.0;0.0;;;0.0;0.0;0.0;20.0;20.0;1.0;0.0;0.0;0.0
20305;201700022512;4;0;;;2.0;1.0;;;0.0;1.0;1.0;0.0;68.0;1.0;0.0;3.0;99.0
20306;201700022513;4;0;;;2.0;2.0;;;0.0;1.0;1.0;0.0;0.0;2.0;0.0;1.0;99.0
20307;201700022514;3;0;;;2.0;2.0;33.0;500.0;0.0;2.0;1.0;0.0;144.0;2.0;0.0;1.0;99.0
20308;201700022515;4;0;;;2.0;2.0;0.0;1.0;0.0;1.0;1.0;0.0;54.0;2.0;0.0;1.0;0.0
20309;201700022516;3;34;;;2.0;2.0;0.0;53.0;0.0;1.0;1.0;0.0;57.0;2.0;0.0;1.0;99.0
20310;201700022517;2;21;;;2.0;2.0;109.0;82.0;0.0;1.0;1.0;0.0;70.0;1.0;0.0;1.0;0.0
20311;201700022518;3;936;;E;2.0;2.0;0.0;;0.0;1.0;3.0;0.0;79.0;1.0;0.0;1.0;0.0
20312;201700022519;3;936;;E;2.0;2.0;3.0;710.0;0.0;1.0;1.0;0.0;76.0;1.0;0.0;1.0;0.0
20313;201700022520;3;709;;E;2.0;2.0;57.0;690.0;0.0;2.0;1.0;0.0;70.0;1.0;0.0;1.0;0.0
20314;201700022521;3;936;;;2.0;2.0;84.0;770.0;0.0;1.0;1.0;0.0;111.0;1.0;0.0;1.0;0.0
20315;201700022522;3;936;;E;2.0;2.0;7.0;530.0;0.0;1.0;1.0;0.0;60.0;2.0;0.0;1.0;0.0
20316;201700022523;4;;;;2.0;2.0;;;0.0;1.0;1.0;0.0;130.0;1.0;0.0;1.0;0.0
20317;201700022524;3;32;;;2.0;2.0;51.0;530.0;0.0;1.0;1.0;0.0;64.0;2.0;0.0;1.0;0.0
20318;201700022525;3;8;;;2.0;2.0;46.0;630.0;0.0;2.0;1.0;0.0;70.0;1.0;0.0;1.0;99.0
20319;201700022526;4;;;;2.0;2.0;;;0.0;1.0;1.0;0.0;67.0;1.0;5.0;1.0;3.0
20320;201700022527;3;939;;;2.0;0.0;4.0;760.0;0.0;1.0;3.0;0.0;61.0;2.0;0.0;1.0;3.0
20321;201700022528;3;113;;;2.0;2.0;2.0;260.0;0.0;1.0;1.0;0.0;57.0;1.0;0.0;1.0;99.0
20322;201700022529;4;;;;2.0;2.0;;;0.0;2.0;2.0;0.0;0.0;1.0;0.0;3.0;0.0
20323;201700022530;3;2;;E;2.0;2.0;2.0;630.0;0.0;3.0;3.0;0.0;80.0;1.0;2.0;1.0;0.0
20324;201700022531;2;21;;;2.0;2.0;54.0;870.0;0.0;1.0;1.0;0.0;70.0;1.0;5.0;1.0;99.0
20325;201700022532;3;710;;;2.0;2.0;28.0;600.0;0.0;4.0;3.0;0.0;76.0;2.0;0.0;3.0;99.0
20326;201700022533;3;939;;;1.0;2.0;0.0;160.0;0.0;1.0;1.0;0.0;67.0;1.0;0.0;1.0;0.0
20327;201700022534;4;;;;1.0;0.0;;;0.0;1.0;1.0;0.0;38.0;1.0;0.0;1.0;0.0
20328;201700022535;4;0;;;2.0;0.0;;;0.0;1.0;1.0;0.0;74.0;1.0;0.0;1.0;3.0
20329;201700022536;3;0;;;2.0;0.0;;;0.0;1.0;1.0;0.0;69.0;1.0;0.0;1.0;0.0
20330;201700022537;3;6089;;;2.0;2.0;61.0;945.0;0.0;2.0;1.0;0.0;70.0;2.0;0.0;1.0;3.0
20331;201700022539;4;;;;1.0;2.0;;;0.0;2.0;1.0;0.0;100.0;1.0;0.0;1.0;99.0
20332;201700022540;3;6089;;;1.0;3.0;63.0;480.0;0.0;1.0;1.0;0.0;73.0;1.0;5.0;1.0;99.0
20333;201700022541;3;8;;;2.0;2.0;46.0;740.0;0.0;3.0;1.0;0.0;69.0;1.0;0.0;1.0;0.0
20334;201700022542;2;221;;;2.0;2.0;4.0;130.0;0.0;1.0;3.0;0.0;100.0;7.0;0.0;1.0;99.0
20335;201700022543;4;;;;1.0;2.0;;;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0
20336;201700022544;4;;;;4.0;2.0;;;0.0;1.0;1.0;0.0;0.0;1.0;0.0;1.0;99.0
20337;201700022545;3;70;;;2.0;2.0;12.0;100.0;0.0;0.0;0.0;0.0;0.0;5.0;0.0;1.0;0.0
20338;201700022546;2;57;;;3.0;4.0;13.0;0.0;0.0;1.0;1.0;0.0;0.0;1.0;0.0;1.0;99.0
20339;201700022547;4;;;;3.0;4.0;;;0.0;1.0;1.0;0.0;0.0;2.0;5.0;1.0;0.0
20340;201700022548;4;;;;2.0;2.0;;;0.0;1.0;1.0;0.0;0.0;1.0;0.0;1.0;99.0
20341;201700022549;4;;2.0;;2.0;2.0;;;0.0;1.0;1.0;0.0;0.0;1.0;0.0;1.0;0.0
20342;201700022550;2;57;;;3.0;4.0;9.0;500.0;0.0;1.0;2.0;0.0;0.0;1.0;0.0;1.0;99.0
20343;201700022551;4;;;;2.0;2.0;;;0.0;1.0;1.0;0.0;0.0;1.0;0.0;1.0;0.0
20344;201700022552;3;572;;;2.0;3.0;0.0;65.0;0.0;1.0;1.0;0.0;0.0;1.0;0.0;1.0;0.0
20345;201700022553;4;;;;3.0;6.0;;;0.0;1.0;1.0;0.0;0.0;2.0;0.0;1.0;99.0
20346;201700022554;4;0;2.0;;2.0;2.0;;;0.0;1.0;1.0;0.0;0.0;0.0;0.0;1.0;99.0
20347;201700022555;2;57;;;1.0;1.0;9.0;200.0;0.0;2.0;2.0;0.0;0.0;2.0;3.0;1.0;99.0
20348;201700022556;4;0;;;2.0;3.0;;;0.0;1.0;1.0;0.0;0.0;1.0;0.0;1.0;3.0
20349;201700022557;4;0;;;2.0;2.0;;;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0
20350;201700022558;4;0;;;2.0;2.0;;;0.0;1.0;1.0;0.0;0.0;1.0;0.0;1.0;0.0
20351;201700022559;4;;;;2.0;2.0;;;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0
20352;201700022560;4;0;;;1.0;2.0;;;0.0;3.0;1.0;0.0;0.0;1.0;0.0;1.0;99.0
20353;201700022561;4;;;;2.0;2.0;;;1.0;1.0;1.0;0.0;0.0;0.0;0.0;1.0;0.0
20354;201700022562;4;0;;;2.0;2.0;;;0.0;1.0;1.0;0.0;0.0;1.0;0.0;1.0;99.0
20355;201700022563;4;0;;;2.0;3.0;;;0.0;1.0;1.0;0.0;0.0;0.0;0.0;1.0;0.0
20356;201700022564;4;;;;2.0;2.0;;;0.0;1.0;1.0;0.0;0.0;1.0;0.0;1.0;99.0
20357;201700022565;4;;;;;;;;;;;;;;5.0;;
20358;201700022567;3;683;;;2.0;2.0;36.0;0.0;3.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0
20359;201700022568;4;0;;;2.0;2.0;;;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0
20360;201700022569;4;;;;2.0;2.0;;;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0
